"revenue","outcalls","incalls","months","eqpdays","webcap","marryyes","travel","pcown","creditcd","retcalls","churndep"
44.5,6.67,1.33,14.0,403.0,"1","0","0","0","0",1.0,"1"
51.53,4.0,0.0,18.0,534.0,"1","1","0","0","1",1.0,"1"
33.5,3.0,0.0,45.0,1354.0,"0","1","1","1","1",0.0,"1"
29.99,0.67,0.0,45.0,1357.0,"0","0","0","1","1",0.0,"1"
8.5,0.0,0.0,41.0,1236.0,"0","1","0","0","0",0.0,"1"
16.99,0.0,0.0,58.0,1504.0,"0","1","0","1","1",0.0,"1"
50.43,2.0,0.0,18.0,531.0,"1","1","0","0","1",1.0,"1"
159.92,19.67,1.0,11.0,342.0,"1","1","0","1","1",1.0,"1"
30.1,0.33,0.0,44.0,1343.0,"0","0","0","0","1",0.0,"1"
64.27,31.33,2.0,13.0,366.0,"1","0","0","0","0",1.0,"1"
72.99,50.67,0.0,12.0,340.0,"1","0","0","0","0",1.0,"1"
20.65,1.67,0.0,45.0,1361.0,"0","1","0","0","1",0.0,"1"
38.74,104.0,21.67,16.0,483.0,"1","0","0","0","0",1.0,"1"
74.99,69.0,11.0,36.0,528.0,"0","0","0","0","1",1.0,"1"
11.68,36.33,14.33,41.0,749.0,"1","0","0","0","0",1.0,"1"
19.95,0.0,0.0,45.0,1359.0,"0","1","0","0","1",0.0,"1"
49.5,16.67,5.33,13.0,384.0,"1","0","0","0","0",1.0,"1"
25.91,0.0,0.0,18.0,548.0,"1","0","0","0","1",1.0,"1"
37.56,22.67,12.33,20.0,593.0,"1","0","0","0","1",1.0,"1"
34.91,6.67,0.67,13.0,384.0,"1","0","0","0","0",1.0,"1"
25.49,0.0,0.0,45.0,1347.0,"0","1","1","0","1",0.0,"1"
17.84,8.33,0.0,39.0,1190.0,"0","0","0","0","0",0.0,"1"
14.33,0.0,1.33,40.0,1208.0,"0","0","0","0","0",0.0,"1"
34.51,3.67,0.0,44.0,1326.0,"0","1","0","0","1",0.0,"1"
76.05,57.67,0.33,45.0,1381.0,"1","0","0","0","0",0.0,"1"
53.59,26.33,0.0,42.0,1282.0,"0","0","0","0","1",0.0,"1"
59.77,16.67,0.33,42.0,1276.0,"0","1","0","1","1",0.0,"1"
101.1,23.67,7.0,15.0,450.0,"1","0","0","1","1",1.0,"1"
56.93,14.33,0.0,16.0,487.0,"1","0","0","0","1",1.0,"1"
50.49,15.33,2.67,12.0,356.0,"1","0","0","0","0",1.0,"1"
49.55,4.67,1.33,12.0,350.0,"1","0","0","0","0",1.0,"1"
55.11,16.0,4.67,12.0,354.0,"1","0","0","0","0",1.0,"1"
29.99,9.33,3.0,14.0,397.0,"1","0","0","0","0",1.0,"1"
20.53,1.0,0.0,45.0,1343.0,"0","1","0","1","1",0.0,"1"
41.71,10.67,0.67,37.0,4.0,"1","0","0","0","1",2.0,"1"
76.37,18.33,5.67,11.0,322.0,"1","0","0","0","0",1.0,"1"
93.05,0.0,0.0,14.0,419.0,"1","0","0","0","1",1.0,"1"
40.91,8.0,0.67,18.0,519.0,"1","0","0","0","1",1.0,"1"
122.51,1.67,0.0,9.0,231.0,"1","0","0","0","0",1.0,"1"
32.27,10.0,2.0,12.0,366.0,"1","0","0","0","0",1.0,"1"
16.99,0.0,0.0,45.0,1342.0,"0","0","0","0","1",0.0,"1"
45.04,63.33,4.67,18.0,525.0,"1","0","0","0","1",1.0,"1"
61.04,13.0,0.33,33.0,547.0,"1","0","0","0","0",1.0,"1"
33.25,0.0,0.0,37.0,1138.0,"0","0","0","0","0",0.0,"1"
32.45,3.0,1.0,44.0,1317.0,"0","0","0","0","1",0.0,"1"
35.09,1.33,0.0,13.0,366.0,"1","0","0","0","0",1.0,"1"
39.99,2.0,0.0,17.0,504.0,"1","1","0","0","1",1.0,"1"
50.73,7.67,0.0,17.0,492.0,"1","0","0","0","1",1.0,"1"
29.99,48.33,0.0,38.0,1150.0,"0","0","0","0","0",0.0,"1"
37.59,9.67,3.0,17.0,322.0,"0","1","0","1","1",1.0,"1"
26.67,0.67,0.0,44.0,1318.0,"0","1","0","0","1",0.0,"1"
30.77,0.0,0.0,43.0,1303.0,"0","0","0","0","1",0.0,"1"
46.84,18.0,1.0,11.0,333.0,"1","0","0","0","0",1.0,"1"
30.3,0.0,0.0,44.0,1313.0,"0","1","0","0","1",0.0,"1"
20.12,14.0,4.33,13.0,392.0,"1","0","0","0","0",1.0,"1"
50.47,20.0,0.67,23.0,554.0,"1","1","0","1","1",1.0,"1"
81.03,112.67,4.33,20.0,398.0,"1","0","0","0","0",1.0,"1"
59.91,11.67,0.0,41.0,1249.0,"0","1","1","1","1",0.0,"1"
50.98,8.67,0.0,16.0,478.0,"1","1","0","0","1",1.0,"1"
33.95,0.0,0.0,14.0,372.0,"1","1","0","0","0",1.0,"1"
30.27,0.0,0.0,43.0,1300.0,"0","1","0","0","1",0.0,"1"
29.99,2.0,2.67,39.0,1162.0,"0","0","0","0","0",0.0,"1"
30.27,0.67,0.0,43.0,1297.0,"0","0","0","0","1",0.0,"1"
26.24,2.67,0.0,12.0,356.0,"1","0","0","0","0",1.0,"1"
63.49,0.33,0.0,41.0,1239.0,"0","1","0","0","1",0.0,"1"
55.72,2.67,0.0,28.0,296.0,"0","0","0","0","0",1.0,"1"
25.18,0.0,0.0,42.0,1291.0,"0","0","0","1","1",0.0,"1"
19.99,0.0,0.0,43.0,1307.0,"0","0","0","0","1",0.0,"1"
80.19,4.67,4.67,14.0,434.0,"1","0","0","0","1",1.0,"1"
52.97,41.67,24.0,20.0,584.0,"1","0","0","1","1",1.0,"1"
37.11,10.33,2.33,42.0,1284.0,"0","0","0","1","1",0.0,"1"
60.11,17.33,6.0,11.0,325.0,"1","0","0","0","0",1.0,"1"
30.25,0.0,0.0,42.0,1284.0,"0","0","1","0","1",0.0,"1"
31.44,0.67,0.0,43.0,1293.0,"0","1","0","0","1",0.0,"1"
14.13,7.0,3.33,19.0,552.0,"1","0","0","0","1",1.0,"1"
40.59,6.67,0.33,11.0,327.0,"1","0","0","0","0",1.0,"1"
25.2,18.0,19.33,20.0,597.0,"1","0","0","0","1",1.0,"1"
11.62,0.67,0.0,45.0,812.0,"1","0","1","1","1",1.0,"1"
62.35,50.33,20.0,13.0,383.0,"1","0","0","0","0",1.0,"1"
17.15,0.0,0.0,37.0,1140.0,"0","0","0","0","0",0.0,"1"
18.99,17.33,0.0,12.0,358.0,"1","0","0","0","0",1.0,"1"
41.46,59.67,3.0,24.0,467.0,"1","0","0","0","0",1.0,"1"
24.93,24.0,4.67,19.0,541.0,"1","0","0","0","1",1.0,"1"
39.99,0.0,0.0,12.0,335.0,"1","0","0","0","0",1.0,"1"
41.84,16.0,5.0,12.0,348.0,"1","0","0","1","0",1.0,"1"
37.31,10.0,1.67,16.0,487.0,"1","0","0","0","1",1.0,"1"
66.9,10.33,1.67,36.0,1080.0,"0","0","0","0","0",0.0,"1"
21.8,3.0,0.0,42.0,1287.0,"0","1","0","0","1",0.0,"1"
38.32,22.0,0.67,11.0,326.0,"1","0","0","0","0",1.0,"1"
45.84,12.33,8.33,12.0,351.0,"1","0","0","0","0",1.0,"1"
72.6,26.33,13.33,16.0,481.0,"1","0","0","0","1",1.0,"1"
74.14,15.33,2.67,14.0,426.0,"1","1","0","1","1",1.0,"1"
57.34,0.67,0.0,19.0,385.0,"1","0","0","0","0",1.0,"1"
35.1,11.33,2.33,38.0,1133.0,"0","0","0","0","0",0.0,"1"
5.0,0.0,0.0,43.0,1313.0,"0","1","0","0","1",0.0,"1"
10.0,0.0,0.0,43.0,1307.0,"0","1","0","1","1",0.0,"1"
50.44,0.0,0.0,41.0,1242.0,"0","1","1","0","1",0.0,"1"
57.27,31.67,1.67,16.0,356.0,"1","0","0","0","0",1.0,"1"
21.31,8.33,0.0,43.0,1293.0,"0","0","0","0","1",0.0,"1"
86.97,0.0,0.0,39.0,1180.0,"0","0","0","0","1",0.0,"1"
16.99,0.0,0.0,42.0,1287.0,"0","0","0","0","1",0.0,"1"
22.13,7.0,9.0,13.0,384.0,"1","0","0","0","0",1.0,"1"
50.5,24.0,9.33,21.0,437.0,"1","0","0","0","0",1.0,"1"
30.38,7.67,0.0,12.0,336.0,"1","0","0","0","0",1.0,"1"
36.96,0.0,0.0,10.0,308.0,"1","0","0","0","0",1.0,"1"
37.85,119.0,38.67,17.0,496.0,"1","0","0","0","0",1.0,"1"
158.49,42.67,1.67,10.0,282.0,"1","1","1","0","1",1.0,"1"
61.65,6.0,2.67,13.0,318.0,"1","0","0","0","0",1.0,"1"
10.6,0.0,0.0,12.0,355.0,"1","1","0","0","0",1.0,"1"
15.0,0.0,0.0,43.0,1295.0,"0","0","0","1","1",0.0,"1"
33.05,0.0,0.0,37.0,1110.0,"0","1","0","0","0",0.0,"1"
68.66,88.67,12.0,16.0,472.0,"1","1","0","0","1",1.0,"1"
30.1,110.0,23.0,19.0,577.0,"1","1","0","1","1",1.0,"1"
78.43,5.67,0.33,19.0,352.0,"1","0","0","0","0",1.0,"1"
29.19,0.67,0.0,41.0,1256.0,"0","1","0","0","1",0.0,"1"
78.39,32.33,0.0,13.0,391.0,"1","0","0","0","1",1.0,"1"
11.9,6.67,0.33,11.0,340.0,"1","0","0","0","0",1.0,"1"
38.9,17.67,1.33,29.0,603.0,"1","0","0","0","1",1.0,"1"
37.59,27.33,12.33,13.0,368.0,"1","0","0","0","0",1.0,"1"
75.9,33.33,19.67,45.0,69.0,"1","0","0","0","1",2.0,"1"
84.1,9.0,3.67,39.0,1183.0,"0","1","0","0","1",0.0,"1"
30.62,65.67,14.33,13.0,380.0,"1","0","0","0","0",1.0,"1"
32.88,4.0,0.0,41.0,1247.0,"0","1","0","0","1",0.0,"1"
68.97,47.33,2.0,39.0,479.0,"0","1","0","0","1",1.0,"1"
133.0,63.67,1.0,32.0,944.0,"0","0","0","0","0",0.0,"1"
58.59,41.33,14.67,37.0,1118.0,"0","0","0","0","0",0.0,"1"
33.04,0.0,0.0,41.0,1245.0,"0","1","0","1","1",0.0,"1"
52.02,6.0,0.33,36.0,1070.0,"0","0","0","0","0",0.0,"1"
29.99,0.0,0.0,41.0,1247.0,"0","1","1","0","1",0.0,"1"
33.24,7.33,0.33,15.0,454.0,"1","0","0","0","1",1.0,"1"
47.09,19.67,4.33,10.0,296.0,"1","0","0","0","0",1.0,"1"
54.34,82.0,35.0,19.0,577.0,"1","0","1","1","1",1.0,"1"
54.31,25.0,3.0,28.0,573.0,"1","0","0","0","1",1.0,"1"
39.85,18.33,7.33,10.0,312.0,"1","0","0","0","0",1.0,"1"
94.23,42.0,1.33,13.0,368.0,"1","1","0","1","1",1.0,"1"
42.38,33.0,15.33,17.0,507.0,"1","0","0","0","1",1.0,"1"
16.52,0.0,0.0,41.0,1258.0,"0","0","0","0","1",0.0,"1"
82.23,0.0,0.0,33.0,1000.0,"0","0","0","0","0",0.0,"1"
33.04,17.33,5.0,15.0,464.0,"1","0","0","0","1",1.0,"1"
60.34,33.0,0.0,48.0,1179.0,"0","0","0","0","0",0.0,"1"
58.45,26.67,11.0,25.0,455.0,"1","0","0","0","0",1.0,"1"
10.1,1.33,0.33,12.0,340.0,"1","0","0","0","0",1.0,"1"
35.34,3.67,0.33,40.0,1226.0,"0","1","0","0","1",0.0,"1"
76.81,0.67,0.0,38.0,1159.0,"0","0","0","0","1",0.0,"1"
45.43,10.67,0.33,47.0,1287.0,"0","0","0","0","1",0.0,"1"
40.02,5.33,0.0,14.0,429.0,"1","1","0","0","1",1.0,"1"
24.76,2.0,0.67,41.0,1248.0,"0","0","0","0","1",0.0,"1"
64.48,6.67,0.67,14.0,403.0,"1","1","0","1","1",1.0,"1"
33.66,12.33,2.67,41.0,1243.0,"0","1","1","1","1",0.0,"1"
31.0,0.0,0.0,36.0,1083.0,"0","0","0","0","0",0.0,"1"
44.5,7.33,3.67,19.0,484.0,"1","0","0","1","1",1.0,"1"
34.36,10.33,2.67,22.0,420.0,"1","0","0","0","0",1.0,"1"
28.63,0.0,0.0,35.0,1073.0,"0","0","0","0","0",0.0,"1"
42.01,9.67,3.67,40.0,1224.0,"0","1","1","1","1",0.0,"1"
26.17,10.33,0.67,15.0,452.0,"1","1","0","1","1",1.0,"1"
24.78,0.0,0.0,41.0,1241.0,"0","0","0","0","1",0.0,"1"
21.22,0.0,0.0,15.0,454.0,"1","0","0","0","1",1.0,"1"
42.97,0.0,0.0,39.0,1199.0,"0","0","0","0","1",0.0,"1"
21.58,0.67,0.0,41.0,1243.0,"0","0","0","0","1",0.0,"1"
170.83,94.67,37.67,7.0,219.0,"1","0","0","0","0",1.0,"1"
16.15,0.0,0.0,41.0,1247.0,"0","1","0","1","1",0.0,"1"
38.04,11.67,0.33,35.0,1059.0,"0","0","0","0","0",0.0,"1"
24.18,0.0,0.0,19.0,489.0,"1","0","0","0","1",1.0,"1"
38.95,5.0,0.0,40.0,1211.0,"0","1","0","1","1",0.0,"1"
36.49,16.67,0.0,14.0,423.0,"1","0","0","0","1",1.0,"1"
45.51,22.33,0.33,14.0,414.0,"1","1","0","1","1",1.0,"1"
26.24,0.0,0.0,15.0,443.0,"1","1","0","0","1",1.0,"1"
70.21,87.0,2.67,34.0,1018.0,"0","0","0","0","0",0.0,"1"
75.31,2.33,0.0,12.0,358.0,"1","1","0","1","1",1.0,"1"
26.96,37.33,6.0,29.0,605.0,"1","1","0","0","1",1.0,"1"
40.18,13.33,0.0,40.0,1207.0,"0","0","0","0","1",0.0,"1"
17.15,0.0,0.0,41.0,1242.0,"0","0","0","0","1",0.0,"1"
30.74,0.67,0.0,14.0,426.0,"1","0","0","0","1",1.0,"1"
54.43,26.67,9.0,41.0,1228.0,"0","1","0","0","1",0.0,"1"
171.85,57.67,20.0,30.0,396.0,"1","0","0","0","0",1.0,"1"
18.83,0.33,0.0,35.0,1074.0,"0","0","0","0","0",0.0,"1"
5.0,0.0,0.0,45.0,1295.0,"0","1","0","0","1",0.0,"1"
5.0,0.0,0.0,37.0,1109.0,"0","0","0","0","0",0.0,"1"
20.6,0.0,0.0,46.0,1378.0,"1","0","0","0","0",0.0,"1"
33.56,5.67,0.67,14.0,320.0,"1","1","0","0","0",1.0,"1"
61.45,23.0,1.67,27.0,530.0,"1","0","0","0","1",1.0,"1"
158.96,56.33,14.67,7.0,153.0,"1","0","0","0","0",1.0,"1"
156.85,20.67,0.33,8.0,224.0,"1","1","0","0","1",1.0,"1"
10.52,0.0,0.0,41.0,1245.0,"0","1","0","0","1",0.0,"1"
39.97,3.67,0.0,16.0,330.0,"1","0","0","0","0",1.0,"1"
38.05,9.0,0.0,8.0,249.0,"1","0","0","0","0",1.0,"1"
45.48,25.33,3.33,14.0,416.0,"1","0","0","0","1",1.0,"1"
44.67,1.0,0.67,13.0,398.0,"1","0","0","0","1",1.0,"1"
8.13,0.67,0.0,24.0,447.0,"1","0","0","0","0",1.0,"1"
40.38,60.33,27.0,12.0,367.0,"1","0","0","0","0",1.0,"1"
30.49,4.0,0.33,15.0,430.0,"1","1","1","1","1",1.0,"1"
34.53,36.67,15.67,11.0,327.0,"1","0","0","0","0",1.0,"1"
63.08,22.0,3.0,20.0,453.0,"1","1","0","1","1",1.0,"1"
36.46,0.67,0.0,40.0,1200.0,"0","0","0","0","1",0.0,"1"
20.46,0.0,0.0,24.0,428.0,"1","0","0","0","0",1.0,"1"
56.36,16.0,2.0,39.0,1174.0,"0","0","0","0","1",0.0,"1"
24.68,75.67,15.33,17.0,500.0,"1","0","0","0","1",1.0,"1"
34.99,5.33,0.0,40.0,1201.0,"0","0","1","1","1",0.0,"1"
10.0,0.0,0.0,14.0,335.0,"1","0","0","0","0",1.0,"1"
24.59,0.67,0.67,41.0,1224.0,"0","0","0","0","1",0.0,"1"
30.24,2.33,0.33,14.0,416.0,"1","1","0","0","1",1.0,"1"
37.49,0.67,0.0,13.0,396.0,"1","0","0","0","1",1.0,"1"
24.99,0.0,0.0,35.0,1055.0,"0","0","0","0","0",0.0,"1"
30.24,0.0,0.0,40.0,1203.0,"0","1","0","0","1",0.0,"1"
65.69,3.33,0.67,11.0,345.0,"1","1","0","0","1",1.0,"1"
33.98,3.33,0.33,39.0,1187.0,"0","0","0","0","1",0.0,"1"
90.81,6.67,0.0,36.0,1092.0,"0","1","0","1","1",0.0,"1"
143.44,88.33,3.0,34.0,1023.0,"0","0","0","0","1",0.0,"1"
18.88,0.0,0.0,16.0,442.0,"1","0","0","0","1",1.0,"1"
32.24,3.0,0.0,40.0,1196.0,"0","1","0","1","1",0.0,"1"
259.42,46.0,2.0,18.0,205.0,"1","0","0","0","1",1.0,"1"
75.29,15.33,3.0,32.0,971.0,"0","0","0","0","0",0.0,"1"
17.09,0.0,0.0,34.0,1045.0,"0","0","0","0","0",0.0,"1"
33.24,17.67,0.0,39.0,1182.0,"0","0","0","0","1",0.0,"1"
29.29,0.0,0.0,39.0,1185.0,"0","0","1","1","1",0.0,"1"
50.74,0.0,0.0,38.0,1151.0,"0","0","0","0","1",0.0,"1"
19.83,0.0,0.0,21.0,487.0,"1","1","0","0","1",1.0,"1"
60.33,0.0,0.0,16.0,391.0,"1","0","0","0","1",1.0,"1"
55.18,16.33,1.67,38.0,1150.0,"0","1","0","0","1",0.0,"1"
185.09,63.33,33.67,33.0,340.0,"0","0","0","0","1",1.0,"1"
49.99,53.33,26.67,17.0,493.0,"1","0","0","0","1",1.0,"1"
64.47,12.0,1.0,6.0,182.0,"1","0","0","0","0",1.0,"1"
33.44,0.0,0.0,13.0,388.0,"1","1","0","1","1",1.0,"1"
30.52,10.67,7.33,40.0,1214.0,"0","1","0","1","1",0.0,"1"
5.0,0.0,0.0,35.0,1064.0,"0","0","0","0","0",0.0,"1"
121.79,7.33,3.0,30.0,894.0,"0","1","0","0","0",0.0,"1"
847.82,55.0,17.67,8.0,216.0,"1","0","0","0","1",0.0,"1"
40.59,14.67,7.0,8.0,245.0,"1","0","0","0","0",1.0,"1"
31.24,3.0,2.33,40.0,1196.0,"0","0","0","0","1",0.0,"1"
54.33,45.0,15.0,17.0,347.0,"1","0","0","0","0",1.0,"1"
34.64,1.33,0.0,33.0,1009.0,"0","1","0","0","0",0.0,"1"
30.0,0.0,0.0,33.0,596.0,"1","1","1","0","1",1.0,"1"
33.74,43.67,2.33,23.0,302.0,"0","1","0","0","1",1.0,"1"
49.52,15.67,14.67,39.0,680.0,"1","1","0","0","1",1.0,"1"
39.44,27.0,5.0,13.0,392.0,"1","1","0","1","1",1.0,"1"
29.99,0.0,0.0,39.0,1177.0,"0","1","0","0","1",0.0,"1"
5.0,0.0,0.0,19.0,476.0,"1","0","0","0","1",1.0,"1"
25.99,3.33,0.0,39.0,1181.0,"0","1","0","0","1",0.0,"1"
32.27,3.67,0.0,39.0,1174.0,"0","1","0","1","1",0.0,"1"
51.02,3.0,1.33,12.0,357.0,"1","1","0","0","1",1.0,"1"
48.63,0.33,0.0,37.0,1135.0,"0","1","0","0","1",0.0,"1"
176.05,44.33,11.0,13.0,157.0,"1","0","0","0","0",1.0,"1"
34.35,65.0,8.67,14.0,417.0,"1","0","0","0","1",1.0,"1"
51.79,9.33,2.67,38.0,1149.0,"0","1","0","1","1",0.0,"1"
29.3,0.0,0.0,13.0,385.0,"1","0","0","0","1",1.0,"1"
140.61,11.0,0.33,32.0,982.0,"0","0","0","0","1",0.0,"1"
67.33,9.67,0.0,36.0,1102.0,"0","1","0","0","1",0.0,"1"
76.23,8.67,0.0,10.0,302.0,"1","1","0","0","1",1.0,"1"
66.2,12.33,0.0,36.0,1103.0,"0","0","0","0","1",0.0,"1"
19.3,1.0,0.33,14.0,406.0,"1","0","0","0","1",1.0,"1"
58.89,0.33,0.0,38.0,1131.0,"0","0","1","1","1",0.0,"1"
50.82,1.0,1.0,42.0,1274.0,"1","1","0","0","0",0.0,"1"
62.28,2.33,0.0,23.0,257.0,"0","1","0","1","1",1.0,"1"
97.11,32.33,13.33,26.0,381.0,"1","0","0","0","0",1.0,"1"
99.06,61.0,4.0,36.0,1077.0,"0","1","0","1","1",0.0,"1"
47.97,8.0,0.0,38.0,1141.0,"0","1","0","0","1",0.0,"1"
15.07,0.0,0.0,40.0,1196.0,"0","0","0","1","1",0.0,"1"
18.23,0.0,0.0,39.0,1182.0,"0","0","0","0","1",0.0,"1"
41.99,6.33,0.0,52.0,1188.0,"0","0","0","0","0",0.0,"1"
15.23,20.0,2.33,39.0,1192.0,"0","1","0","0","1",0.0,"1"
25.02,0.0,0.0,39.0,1174.0,"0","1","0","0","1",0.0,"1"
16.99,0.0,0.0,39.0,1182.0,"0","1","0","0","1",0.0,"1"
30.19,2.0,0.0,34.0,1013.0,"0","0","0","0","0",0.0,"1"
15.58,0.0,0.0,14.0,403.0,"1","0","0","0","1",1.0,"1"
39.4,3.33,0.0,12.0,356.0,"1","1","1","1","1",1.0,"1"
64.14,61.67,25.67,15.0,438.0,"1","0","0","0","1",1.0,"1"
35.6,3.0,0.33,38.0,1151.0,"0","1","0","1","1",0.0,"1"
22.72,1.67,2.67,35.0,1038.0,"0","0","0","0","0",0.0,"1"
15.45,5.33,0.33,39.0,1182.0,"0","1","0","1","1",0.0,"1"
49.99,30.67,1.33,38.0,1137.0,"0","1","0","0","1",0.0,"1"
56.28,1.0,0.0,11.0,325.0,"1","1","0","1","1",1.0,"1"
29.99,1.33,0.0,34.0,1009.0,"0","0","0","0","0",0.0,"1"
55.24,2.33,0.0,11.0,325.0,"1","0","0","1","1",1.0,"1"
84.02,35.33,9.0,42.0,1253.0,"1","0","0","0","0",0.0,"1"
59.99,0.0,0.0,36.0,1099.0,"0","1","0","0","1",0.0,"1"
30.0,19.33,0.67,34.0,1010.0,"0","0","0","0","0",0.0,"1"
89.84,14.33,10.0,19.0,297.0,"1","0","0","0","0",1.0,"1"
21.36,3.0,1.67,39.0,1177.0,"0","1","0","1","1",0.0,"1"
16.99,0.67,0.0,40.0,1187.0,"0","1","0","1","1",0.0,"1"
88.48,19.0,0.33,31.0,914.0,"0","0","0","0","0",0.0,"1"
30.52,3.0,0.33,33.0,997.0,"0","0","0","0","0",0.0,"1"
30.26,1.0,0.0,37.0,1140.0,"0","1","0","1","1",0.0,"1"
22.96,0.67,0.0,34.0,493.0,"1","0","0","0","0",1.0,"1"
169.12,10.33,0.0,22.0,312.0,"1","0","0","1","1",1.0,"1"
33.57,72.0,20.67,16.0,460.0,"1","1","1","0","1",1.0,"1"
56.9,10.33,0.0,37.0,1110.0,"0","1","0","0","1",0.0,"1"
24.99,0.0,0.0,38.0,1155.0,"0","1","1","0","1",0.0,"1"
42.49,2.0,5.0,38.0,1151.0,"0","1","1","1","1",0.0,"1"
40.14,1.33,2.0,37.0,1134.0,"0","0","0","0","1",0.0,"1"
54.5,33.33,0.67,25.0,469.0,"1","0","0","0","1",1.0,"1"
31.25,4.0,0.0,37.0,1137.0,"0","0","0","0","1",0.0,"1"
10.0,0.0,0.0,39.0,1180.0,"0","1","0","0","1",0.0,"1"
17.15,0.0,0.0,39.0,1172.0,"0","1","0","1","1",0.0,"1"
29.99,7.33,0.0,39.0,1158.0,"0","1","0","0","1",0.0,"1"
99.37,17.0,2.33,35.0,1048.0,"0","0","0","0","1",0.0,"1"
35.88,3.67,1.0,23.0,365.0,"1","0","0","0","0",1.0,"1"
21.98,0.0,0.0,38.0,1156.0,"0","1","0","1","1",0.0,"1"
79.52,33.33,22.67,31.0,466.0,"1","0","0","0","0",1.0,"1"
30.0,0.33,0.0,33.0,992.0,"0","0","0","0","0",0.0,"1"
34.43,18.67,0.33,37.0,1132.0,"0","0","0","0","1",0.0,"1"
121.88,33.0,0.0,8.0,214.0,"1","0","0","1","1",1.0,"1"
61.09,2.67,2.67,11.0,319.0,"1","0","1","0","1",1.0,"1"
30.52,15.0,6.33,34.0,1019.0,"0","0","0","0","0",0.0,"1"
10.0,0.0,0.0,13.0,386.0,"1","0","0","0","1",1.0,"1"
50.44,13.0,3.0,11.0,330.0,"1","1","1","1","1",1.0,"1"
10.0,0.0,0.0,7.0,220.0,"1","0","0","0","0",1.0,"1"
25.23,0.0,0.0,38.0,1148.0,"0","0","1","0","1",0.0,"1"
26.24,16.0,2.0,13.0,373.0,"1","1","0","0","1",1.0,"1"
81.77,0.0,0.0,9.0,265.0,"1","1","0","0","1",1.0,"1"
35.75,1.67,0.0,37.0,1126.0,"0","1","0","1","1",0.0,"1"
28.49,15.33,3.67,38.0,1155.0,"0","1","0","0","1",0.0,"1"
26.98,1.0,0.0,37.0,1135.0,"0","0","0","0","1",0.0,"1"
30.24,2.33,0.0,33.0,987.0,"0","0","0","0","0",0.0,"1"
30.04,0.33,0.0,32.0,976.0,"0","0","0","0","0",0.0,"1"
28.74,3.67,0.0,12.0,352.0,"1","0","0","0","1",1.0,"1"
50.49,16.0,0.33,37.0,1109.0,"0","0","0","1","1",0.0,"1"
40.13,10.0,2.0,39.0,1146.0,"0","0","0","0","1",0.0,"1"
50.74,30.0,2.33,21.0,428.0,"1","0","0","0","1",1.0,"1"
46.68,5.67,2.67,37.0,1120.0,"0","1","0","1","1",0.0,"1"
12.72,3.67,2.67,13.0,386.0,"1","1","0","0","1",1.0,"1"
95.09,41.0,29.33,12.0,367.0,"1","1","0","0","1",1.0,"1"
30.26,2.0,0.67,37.0,1130.0,"0","1","0","0","1",0.0,"1"
50.75,10.67,0.0,46.0,1392.0,"1","0","0","0","1",0.0,"1"
33.76,0.67,0.0,42.0,1266.0,"1","0","0","0","0",0.0,"1"
16.63,0.67,0.0,39.0,1163.0,"0","1","0","1","1",0.0,"1"
7.11,0.0,0.0,13.0,383.0,"1","1","0","0","1",1.0,"1"
50.74,42.33,11.33,33.0,995.0,"0","0","0","0","0",0.0,"1"
51.3,16.33,0.33,10.0,304.0,"1","0","0","0","1",1.0,"1"
32.64,25.0,5.33,44.0,498.0,"0","0","0","0","1",1.0,"1"
37.34,15.33,0.0,37.0,1118.0,"0","0","0","0","1",0.0,"1"
119.98,94.0,36.67,7.0,205.0,"1","0","0","0","0",1.0,"1"
32.78,1.67,1.67,32.0,973.0,"0","0","0","0","0",0.0,"1"
64.95,107.0,13.0,12.0,347.0,"1","0","0","0","1",1.0,"1"
65.16,4.33,1.0,35.0,1069.0,"0","0","0","0","1",0.0,"1"
32.99,14.33,8.0,34.0,1012.0,"0","0","0","0","0",0.0,"1"
31.6,2.0,0.67,37.0,1125.0,"0","1","0","0","1",0.0,"1"
93.05,15.67,8.0,13.0,208.0,"1","0","0","0","0",1.0,"1"
30.24,1.33,0.0,32.0,969.0,"0","1","0","0","0",0.0,"1"
40.43,7.67,0.0,11.0,322.0,"1","1","0","1","1",1.0,"1"
35.31,1.33,0.67,32.0,965.0,"0","0","0","0","0",0.0,"1"
38.54,29.0,0.0,31.0,949.0,"0","0","0","0","0",0.0,"1"
38.12,1.0,0.0,11.0,324.0,"1","1","0","0","1",1.0,"1"
50.66,6.0,7.67,20.0,324.0,"1","0","0","0","0",1.0,"1"
86.31,90.33,23.0,7.0,197.0,"1","1","0","0","0",1.0,"1"
60.29,22.33,9.0,19.0,307.0,"1","0","0","0","0",1.0,"1"
161.18,15.0,0.0,30.0,907.0,"0","0","1","0","1",0.0,"1"
56.39,22.33,8.0,11.0,327.0,"1","0","1","0","1",1.0,"1"
10.0,0.0,0.0,12.0,363.0,"1","1","1","1","1",1.0,"1"
98.75,41.67,14.67,15.0,239.0,"1","0","0","0","0",1.0,"1"
150.12,57.0,27.67,11.0,181.0,"1","0","0","0","0",1.0,"1"
76.74,20.33,13.67,11.0,321.0,"1","0","0","0","1",1.0,"1"
5.0,0.0,0.0,38.0,1158.0,"0","1","0","1","1",0.0,"1"
15.05,0.67,1.0,57.0,1347.0,"0","1","0","1","1",0.0,"1"
